148.35 150.60559 149.62862 148.50374 148.6772 148.5276 148.89937 147.36163 146.99123 147.11435 146.76369 146.70616 146.06624 146.06518 146.66812 149.61288 150.37929 151.06501 150.85628 151.15334 151.01373 148.50331 147.38699 142.97382 140.83657 141.35492 140.59823 140.24924 139.35859 138.56932 137.74533 137.40167 137.66583 138.12739 137.95348 137.08929 136.91805 479.23499 478.1606 478.87453 479.74873 480.22977 480.32307 480.92811 482.2646 483.75554 483.71196 482.04265 478.94752 476.76935 475.90066 474.82872 474.75097 474.18624 474.55311 473.9644 472.53843 472.92395 474.2001 473.88811 473.11989 475.28456 475.92641 480.7132 484.65371 489.72037 492.84195 495.46089 498.72399 501.01822 500.21863 502.18713 502.41432 500.41826
17.415 15.78553 16.77 22.96829 32.25 40.68382 25.8 16.125 9.03 3.24724 3.87 0.62803 0.73353 4.03553 3.87 4.72731 14.835 8.385 14.835 23.22 23.22 32.25 36.12 39.99 41.30073 43.28252 41.925 39.99 45.795 47.085 50.955 46.44 39.96857 44.505 39.99 41.28 47.73 565.01998 563.46626 568.24498 571.64037 568.88998 569.63777 575.98498 566.30998 575.33998 583.98552 584.36998 581.85785 574.54322 563.92974 563.72998 557.48159 556.63498 558.56998 552.11998 554.69998 554.05498 561.79498 564.37498 566.95498 564.44179 562.57501 573.40498 569.53498 563.08498 560.50498 559.85998 574.04998 591.02784 581.78998 605.00998 605.00998 612.10498
242.51999 247.72123 245.74499 247.03499 251.54999 265.09499 280.57499 294.76499 305.72999 311.53499 305.72999 299.92499 297.34499 302.50499 300.56999 302.21515 300.56999 297.03446 298.63499 293.47499 277.34999 271.54499 267.67499 267.71208 272.83499 265.73999 248.96999 256.70999 257.35499 258.53565 259.7163 257.10351 277.99499 285.73499 291.53999 287.66999 288.95999 65.79 57.27911 67.08 67.725 65.79 77.4 90.945 101.91 125.775 136.095 141.255 144.48 142.545 148.995 145.125 137.25618 113.52 95.35177 97.395 91.59 79.98 79.335 77.4 71.36341 58.05 47.73 55.47 52.89 55.47 57.77284 60.07568 58.38358 72.24 82.56 90.945 105.135 96.75
255.41999 258.64499 261.86999 261.86999 262.51499 257.35499 256.06499 256.18546 253.32026 247.67999 240.58499 233.43785 234.13499 232.84499 228.87577 228.32389 228.69877 227.8564 228.30145 230.28454 232.19999 229.07934 229.20197 230.34005 231.06176 231.78346 229.26976 230.31288 230.90999 232.84499 239.29499 255.41999 265.09499 271.2355 274.64453 277.34999 275.85587 62.565 58.05 55.47 56.76 60.63 63.855 72.885 78.56801 85.37002 81.27 86.43 93.27325 97.395 103.2 103.82949 100.68404 98.124 92.82437 84.4051 73.86828 75.465 78.25226 78.33949 80.14125 80.17241 80.20356 77.01913 76.96201 73.53 68.37 58.695 59.985 58.05 56.04691 56.46854 47.085 41.34804
241.22999 234.23263 239.29499 247.03499 246.38999 248.96999 266.38499 278.98013 270.25499 268.31999 272.83499 277.87961 268.31999 251.54999 228.9719 224.45999 209.62499 192.48456 208.33499 201.23999 201.88499 200.59499 199.30499 196.34504 197.89044 196.06411 189.76259 182.14886 176.82085 169.9936 161.25 148.50016 151.575 149.64 152.45403 151.90374 149.23319 130.29 124.64538 125.775 132.87 134.16 137.385 138.03 138.18724 138.675 137.385 132.87 131.19832 136.74 132.87 128.13482 137.385 145.125 155.31284 142.545 138.03 134.16 136.095 138.03 135.02311 135.03409 133.86702 132.83853 133.0455 132.96992 137.24762 147.705 159.8369 154.8 156.08999 156.03862 155.45124 154.57234
194.78999 194.65042 194.62231 195.05559 195.57609 195.7149 195.49509 183.825 176.73 167.90607 168.345 165.81413 164.0596 150.93 145.77 142.44776 138.60646 137.6453 136.85692 135.71703 131.58 127.44297 126.6857 130.935 141.255 148.995 163.18499 177.375 191.69253 191.56499 199.94999 210.05688 219.29999 231.55499 243.80999 252.33014 259.28999 156.08999 156.38817 157.0661 157.15834 157.27518 157.22179 154.4755 145.125 142.545 142.91386 141.9 145.43827 147.66116 145.77 150.285 149.40581 146.79999 145.25132 145.08162 145.14567 153.51 161.87432 172.49033 182.535 191.56499 187.69499 185.11499 185.76 186.56762 188.33999 192.20999 195.64063 190.91999 182.535 182.535 184.00928 176.08499
282.50999 278.63999 272.83499 259.93499 255.41999 240.58499 244.45499 241.87499 238.64999 234.77999 243.16499 245.74499 247.03499 251.54999 257.99999 257.35499 265.09499 272.18999 270.89999 272.83499 277.99499 276.05999 277.99499 274.76999 274.76999 275.41499 275.41499 272.83499 270.89999 270.25499 271.54499 274.12499 274.12499 276.70499 276.05999 272.18999 273.47999 105.78 107.07 113.52 103.845 101.91 98.04 114.81 117.39 119.325 125.13 118.68 118.68 114.165 113.52 114.165 121.905 121.26 121.905 125.13 125.775 126.42 126.42 123.195 124.485 128.355 125.13 120.615 117.39 119.97 124.485 122.55 121.905 123.84 121.26 117.39 118.035 117.39
202.52999 207.81042 213.37577 218.30143 222.99089 230.15352 236.9845 240.83464 247.53211 251.40605 253.92142 256.4368 260.36975 262.31278 267.62153 277.95783 288.31499 295.60132 292.82999 294.59801 296.36604 298.8114 294.11999 286.37999 298.63499 303.79499 309.78248 307.01999 312.17999 311.56769 308.8038 306.15497 303.79499 300.51096 301.21499 298.63499 296.38473 185.76 187.34876 187.85853 186.46712 185.56955 184.93526 184.04038 183.81484 183.90349 180.00033 178.84863 177.69692 178.2005 177.41226 179.4988 179.02466 184.47 185.44352 181.89 178.8167 175.7434 174.99455 172.21499 163.18499 146.415 131.58 115.61441 118.035 118.035 117.07186 117.40196 121.1586 134.16 150.99795 148.995 156.735 163.16049
239.93999 245.47066 247.84803 261.86999 277.34999 288.51358 288.95999 290.35975 288.95999 285.45062 280.0477 272.18999 260.32101 252.16218 256.06499 256.06499 254.77499 249.61499 240.973 232.83393 226.10314 215.30321 218.00999 210.26999 207.38257 210.15191 208.77538 207.10147 205.42755 204.75763 205.81377 206.07102 207.6262 207.10267 202.52999 203.81999 208.33499 240.58499 238.13888 231.04918 216.07499 211.55999 206.24553 205.75499 202.87613 203.81999 205.02738 205.58394 210.26999 213.34158 216.03232 210.91499 216.71999 228.97499 236.71499 242.95001 249.08424 252.67229 255.31382 250.25999 245.74499 242.56521 241.46317 242.12112 240.02471 237.9283 231.15187 226.22022 222.13443 213.92735 200.47662 208.33499 204.46499 202.52999
540.50998 541.51311 539.78235 538.37098 537.70327 537.22924 536.82832 537.51245 537.456 537.71759 539.40745 540.92823 539.55 539.55217 539.16282 539.13393 537.87837 537.71216 536.14143 537.91463 539.86498 545.66998 551.19677 552.02645 552.85612 553.68579 549.76288 547.4922 550.18498 554.97808 559.77117 569.90886 569.53498 572.373 579.34679 583.5011 587.03742 116.1 113.09926 113.58195 114.13205 115.7248 117.47281 117.86865 117.43051 118.43549 122.30481 122.41972 121.7089 122.00999 124.07089 126.04033 133.75668 140.09561 150.98956 156.32529 160.5896 167.05499 170.925 172.40772 178.18876 183.96981 189.75085 195.2927 195.65266 199.94999 204.01099 208.07198 210.74323 212.84999 215.45229 215.75249 218.76772 223.36677
536.63998 535.15153 535.05437 532.66247 535.99498 544.28078 552.56657 558.63447 554.05498 559.21498 566.90125 571.99212 577.08299 581.69782 586.7196 594.85718 598.83642 607.97933 615.33738 623.96308 622.42498 626.29498 629.133 636.51573 647.193 654.52318 654.67498 656.99531 658.66383        -1 150.93 151.82307 152.99938 156.4125 163.18499 169.78384 176.38269 187.437 186.40499 193.49999 200.21876 206.30785 212.39695 219.02355 222.06429 227.97167 235.05643 239.73081 245.39655 252.41827 254.77499 256.06499 263.48249 269.46114 273.73801 280.9544 287.02499 292.41952 297.31104        -1
522.44998 518.17241 516.61542 515.76173 515.42494 516.0553 515.45714 516.74451 517.29735 519.40041 521.97938 522.06721 520.10139 517.26636 515.28932 513.03064 510.05759 502.10859 496.1462 490.18381 485.592 480.5927 476.19561 472.20069 465.37339 455.8461 443.28265 438.59999 438.59999 429.56999 422.47499 411.49282 405.70499 400.5246 398.47582 391.64715 388.20188 205.10999 206.768 208.31724 208.02702 208.93336 209.20136 207.65216 207.56654 207.43383 210.63023 217.23187 222.75921 231.62786 239.71384 245.6523 250.58153 253.16822 257.91238 260.68874 263.46511 270.58737 273.49316 270.15937 266.6449 267.05359 264.3035 264.85239 259.28999 259.28999 261.86999 269.60999 279.49297 275.41499 276.15451 278.55573 278.68757 281.9443
